HSN_CD,HSN_NM,TOWN_NM,VILL_NM,year,total_vote,eligible_vote,DPP,KMT
D,臺南市,官田區,官田里,2022,1339,1979,704,368
D,臺南市,官田區,二鎮里,2022,1673,3099,839,521
D,臺南市,官田區,烏山頭里,2022,700,1151,367,163
D,臺南市,官田區,大崎里,2022,268,388,136,75
D,臺南市,官田區,隆田里,2022,1193,1898,500,385
D,臺南市,官田區,隆本里,2022,1835,3417,681,652
D,臺南市,官田區,南廍里,2022,838,1187,388,212
D,臺南市,官田區,東西庄里,2022,1140,1721,616,114
D,臺南市,官田區,渡拔里,2022,1766,2393,986,312
D,臺南市,官田區,社子里,2022,567,806,301,149
D,臺南市,大內區,石湖里,2022,514,915,374,75
D,臺南市,大內區,石林里,2022,343,598,240,49
D,臺南市,大內區,石城里,2022,982,1375,607,208
D,臺南市,大內區,內江里,2022,487,838,275,136
D,臺南市,大內區,大內里,2022,490,710,267,140
D,臺南市,大內區,內郭里,2022,410,576,218,132
D,臺南市,大內區,頭社里,2022,550,946,278,155
D,臺南市,大內區,環湖里,2022,392,678,278,63
D,臺南市,大內區,二溪里,2022,559,790,299,100
D,臺南市,大內區,曲溪里,2022,310,519,173,43
D,臺南市,楠西區,楠西里,2022,958,1708,224,0
D,臺南市,楠西區,灣丘里,2022,795,1079,261,0
D,臺南市,楠西區,密枝里,2022,516,661,150,0
D,臺南市,楠西區,照興里,2022,576,916,235,0
D,臺南市,楠西區,鹿田里,2022,625,846,177,0
D,臺南市,楠西區,龜丹里,2022,435,614,197,0
D,臺南市,楠西區,東勢里,2022,1222,2111,376,0
D,臺南市,南化區,南化里,2022,945,1305,335,0
D,臺南市,南化區,小崙里,2022,460,745,192,0
D,臺南市,南化區,東和里,2022,430,585,162,0
D,臺南市,南化區,西埔里,2022,483,704,146,0
D,臺南市,南化區,中坑里,2022,290,392,95,0
D,臺南市,南化區,北平里,2022,361,526,131,0
D,臺南市,南化區,北寮里,2022,622,1084,268,0
D,臺南市,南化區,玉山里,2022,638,987,398,0
D,臺南市,南化區,關山里,2022,433,922,213,0
D,臺南市,玉井區,玉井里,2022,652,1141,199,0
D,臺南市,玉井區,玉田里,2022,1933,3455,598,0
D,臺南市,玉井區,中正里,2022,638,1150,223,0
D,臺南市,玉井區,竹圍里,2022,715,1339,219,0
D,臺南市,玉井區,沙田里,2022,345,476,152,0
D,臺南市,玉井區,三埔里,2022,254,458,71,0
D,臺南市,玉井區,三和里,2022,411,685,155,0
D,臺南市,玉井區,望明里,2022,752,1378,218,0
D,臺南市,玉井區,層林里,2022,413,546,136,0
D,臺南市,玉井區,豐里里,2022,580,897,196,0
D,臺南市,左鎮區,光和里,2022,261,344,102,0
D,臺南市,左鎮區,榮和里,2022,408,594,167,0
D,臺南市,左鎮區,左鎮里,2022,281,429,94,0
D,臺南市,左鎮區,中正里,2022,456,688,136,0
D,臺南市,左鎮區,睦光里,2022,261,336,48,0
D,臺南市,左鎮區,內庄里,2022,222,337,64,0
D,臺南市,左鎮區,岡林里,2022,290,383,97,0
D,臺南市,左鎮區,草山里,2022,207,269,81,0
D,臺南市,左鎮區,二寮里,2022,107,168,62,0
D,臺南市,左鎮區,澄山里,2022,217,457,98,0
D,臺南市,善化區,東關里,2022,530,1086,303,170
D,臺南市,善化區,坐駕里,2022,2183,3804,1084,847
D,臺南市,善化區,光文里,2022,2926,5315,1504,1086
D,臺南市,善化區,文昌里,2022,1306,2622,647,491
D,臺南市,善化區,南關里,2022,1016,1719,550,313
D,臺南市,善化區,頂街里,2022,679,1072,271,298
D,臺南市,善化區,文正里,2022,816,1545,464,265
D,臺南市,善化區,胡家里,2022,669,1226,371,193
D,臺南市,善化區,胡厝里,2022,1050,1961,383,456
D,臺南市,善化區,什乃里,2022,631,1201,360,161
D,臺南市,善化區,溪美里,2022,1014,1896,473,398
D,臺南市,善化區,六分里,2022,435,651,275,109
D,臺南市,善化區,六德里,2022,628,1004,320,235
D,臺南市,善化區,田寮里,2022,1079,1628,624,351
D,臺南市,善化區,昌隆里,2022,1055,1882,574,366
D,臺南市,善化區,牛庄里,2022,1061,1605,572,371
D,臺南市,善化區,嘉北里,2022,911,1564,483,312
D,臺南市,善化區,嘉南里,2022,576,1025,350,173
D,臺南市,善化區,小新里,2022,2344,4416,862,1202
D,臺南市,善化區,蓮潭里,2022,1696,3713,1100,291
D,臺南市,安定區,蘇林里,2022,1421,2027,423,314
D,臺南市,安定區,蘇厝里,2022,1182,1956,383,276
D,臺南市,安定區,安定里,2022,902,1336,448,187
D,臺南市,安定區,安加里,2022,1437,2106,687,247
D,臺南市,安定區,港尾里,2022,873,1432,410,176
D,臺南市,安定區,中榮里,2022,1176,1686,551,94
D,臺南市,安定區,港口里,2022,1750,2799,843,235
D,臺南市,安定區,港南里,2022,1594,2579,842,189
D,臺南市,安定區,嘉同里,2022,1426,2266,665,286
D,臺南市,安定區,中沙里,2022,450,676,284,43
D,臺南市,安定區,新吉里,2022,1491,2387,911,223
D,臺南市,安定區,海寮里,2022,1410,2486,738,262
D,臺南市,安定區,文科里,2022,897,1538,503,127
D,臺南市,新市區,新市里,2022,1451,2841,859,169
D,臺南市,新市區,新和里,2022,3357,6293,1924,386
D,臺南市,新市區,社內里,2022,1628,2759,1012,120
D,臺南市,新市區,大洲里,2022,475,686,309,28
D,臺南市,新市區,豐華里,2022,527,845,310,71
D,臺南市,新市區,三舍里,2022,974,1491,493,132
D,臺南市,新市區,大營里,2022,2157,3335,392,106
D,臺南市,新市區,大社里,2022,2523,4400,1306,230
D,臺南市,新市區,潭頂里,2022,1213,1735,767,102
D,臺南市,新市區,港墘里,2022,1892,3215,940,148
D,臺南市,新市區,永就里,2022,1795,2826,1154,202
D,臺南市,山上區,明和里,2022,861,1588,455,269
D,臺南市,山上區,南洲里,2022,828,1432,504,220
D,臺南市,山上區,山上里,2022,601,1003,331,162
D,臺南市,山上區,新莊里,2022,636,902,374,123
D,臺南市,山上區,玉峯里,2022,408,530,269,105
D,臺南市,山上區,平陽里,2022,291,357,160,111
D,臺南市,山上區,豐德里,2022,278,362,168,79
D,臺南市,新化區,武安里,2022,1789,2968,1032,589
D,臺南市,新化區,東榮里,2022,2226,3910,1293,745
D,臺南市,新化區,護國里,2022,1358,2611,754,484
D,臺南市,新化區,太平里,2022,2329,4273,1191,906
D,臺南市,新化區,協興里,2022,1941,3095,964,751
D,臺南市,新化區,唪口里,2022,1228,2074,697,400
D,臺南市,新化區,北勢里,2022,777,1439,429,253
D,臺南市,新化區,豐榮里,2022,1942,3149,1164,593
D,臺南市,新化區,全興里,2022,1483,2668,926,377
D,臺南市,新化區,崙頂里,2022,1192,2037,759,315
D,臺南市,新化區,知義里,2022,1135,2065,748,303
D,臺南市,新化區,山脚里,2022,857,1649,533,187
D,臺南市,新化區,大坑里,2022,307,402,202,88
D,臺南市,新化區,𦰡拔里,2022,1125,1978,635,355
D,臺南市,新化區,羊林里,2022,553,873,368,123
D,臺南市,新化區,礁坑里,2022,557,872,392,137
D,臺南市,安南區,東和里,2022,1574,2808,328,202
D,臺南市,安南區,南里,2022,2624,4506,471,306
D,臺南市,安南區,州南里,2022,2977,4885,448,319
D,臺南市,安南區,州北里,2022,2484,4287,418,267
D,臺南市,安南區,安順里,2022,2935,4626,671,489
D,臺南市,安南區,新順里,2022,3701,6145,1011,627
D,臺南市,安南區,頂安里,2022,2430,4403,1205,375
D,臺南市,安南區,安慶里,2022,3625,6076,1382,571
D,臺南市,安南區,溪北里,2022,1461,2639,502,336
D,臺南市,安南區,安和里,2022,1254,2062,472,210
D,臺南市,安南區,安西里,2022,2189,3468,731,435
D,臺南市,安南區,溪頂里,2022,2470,4220,871,538
D,臺南市,安南區,安東里,2022,1525,2691,601,263
D,臺南市,安南區,鳳凰里,2022,2420,4191,944,471
D,臺南市,安南區,梅花里,2022,2279,3870,780,492
D,臺南市,安南區,理想里,2022,2443,4277,940,517
D,臺南市,安南區,海東里,2022,2906,5456,813,686
D,臺南市,安南區,大安里,2022,2080,3482,616,445
D,臺南市,安南區,原佃里,2022,1176,2058,352,243
D,臺南市,安南區,長安里,2022,2928,4618,590,379
D,臺南市,安南區,公親里,2022,687,1119,133,76
D,臺南市,安南區,布袋里,2022,1000,1549,196,147
D,臺南市,安南區,總頭里,2022,1137,1748,301,190
D,臺南市,安南區,南興里,2022,1254,1843,354,225
D,臺南市,安南區,學東里,2022,1458,2527,322,200
D,臺南市,安南區,公里,2022,657,1006,130,217
D,臺南市,安南區,佃東里,2022,1830,3249,456,385
D,臺南市,安南區,佃西里,2022,1377,2065,292,240
D,臺南市,安南區,淵西里,2022,2003,3626,441,418
D,臺南市,安南區,海西里,2022,1743,2705,368,488
D,臺南市,安南區,溪心里,2022,3809,7777,859,890
D,臺南市,安南區,淵東里,2022,2621,4626,612,590
D,臺南市,安南區,淵中里,2022,1770,3211,411,327
D,臺南市,安南區,溪墘里,2022,1757,2915,737,351
D,臺南市,安南區,海佃里,2022,2567,4103,1048,537
D,臺南市,安南區,國安里,2022,2114,3708,828,391
D,臺南市,安南區,溪東里,2022,2160,4034,666,523
D,臺南市,安南區,安富里,2022,3057,5228,1167,609
D,臺南市,安南區,幸福里,2022,2163,3486,791,388
D,臺南市,安南區,海南里,2022,1422,2377,557,252
D,臺南市,安南區,城東里,2022,943,1569,245,90
D,臺南市,安南區,城南里,2022,2160,3163,835,222
D,臺南市,安南區,青草里,2022,1019,1430,441,119
D,臺南市,安南區,城西里,2022,983,1389,258,74
D,臺南市,安南區,城北里,2022,1087,1493,221,81
D,臺南市,安南區,城中里,2022,787,1018,215,69
D,臺南市,安南區,砂崙里,2022,904,1230,252,69
D,臺南市,安南區,媽祖宮里,2022,811,1409,261,119
D,臺南市,安南區,鹿耳里,2022,613,845,189,99
D,臺南市,安南區,四草里,2022,1288,1822,400,173
D,臺南市,安南區,塩田里,2022,871,1508,238,177
D,臺南市,永康區,五王里,2022,2887,5449,845,889
D,臺南市,永康區,三合里,2022,1753,3355,411,584
D,臺南市,永康區,六合里,2022,2771,5227,715,890
D,臺南市,永康區,網寮里,2022,3789,6698,1024,923
D,臺南市,永康區,二王里,2022,4059,7486,1045,1237
D,臺南市,永康區,永康里,2022,4210,8727,1190,965
D,臺南市,永康區,埔園里,2022,4002,6958,1670,849
D,臺南市,永康區,龍埔里,2022,2094,3715,616,543
D,臺南市,永康區,正強里,2022,4268,7200,1381,1086
D,臺南市,永康區,大橋里,2022,2909,5368,877,902
D,臺南市,永康區,東橋里,2022,3582,7093,1088,838
D,臺南市,永康區,西橋里,2022,1560,2889,450,443
D,臺南市,永康區,安康里,2022,2294,4591,624,686
D,臺南市,永康區,蔦松里,2022,1239,1809,349,344
D,臺南市,永康區,三民里,2022,859,1437,226,240
D,臺南市,永康區,塩行里,2022,2694,4674,906,693
D,臺南市,永康區,塩興里,2022,1938,3915,695,507
D,臺南市,永康區,塩洲里,2022,2922,5490,998,738
D,臺南市,永康區,甲頂里,2022,1177,2137,499,268
D,臺南市,永康區,尚頂里,2022,2010,3676,750,485
D,臺南市,永康區,龍潭里,2022,3303,5969,900,617
D,臺南市,永康區,永明里,2022,2425,4460,500,665
D,臺南市,永康區,王行里,2022,1374,2366,322,223
D,臺南市,永康區,烏竹里,2022,1748,2734,405,366
D,臺南市,永康區,西勢里,2022,3610,6014,535,503
D,臺南市,永康區,新樹里,2022,1226,2066,217,134
D,臺南市,永康區,大灣里,2022,1936,3341,262,275
D,臺南市,永康區,東灣里,2022,1937,3374,331,292
D,臺南市,永康區,西灣里,2022,4226,7036,797,789
D,臺南市,永康區,南灣里,2022,2070,3731,348,285
D,臺南市,永康區,崑山里,2022,3189,5569,658,646
D,臺南市,永康區,北灣里,2022,2413,3942,407,305
D,臺南市,永康區,北興里,2022,2882,4926,816,525
D,臺南市,永康區,復興里,2022,972,1850,75,667
D,臺南市,永康區,光復里,2022,354,653,44,162
D,臺南市,永康區,建國里,2022,1014,1830,144,521
D,臺南市,永康區,復國里,2022,4404,8167,820,1842
D,臺南市,永康區,復華里,2022,4936,8906,1070,1719
D,臺南市,永康區,神洲里,2022,643,1212,104,318
D,臺南市,永康區,成功里,2022,1239,1943,139,707
D,臺南市,永康區,中華里,2022,1692,2669,414,705
D,臺南市,永康區,中興里,2022,1831,3161,383,679
D,臺南市,永康區,勝利里,2022,3901,7535,906,1459
D,臺南市,北區,開元里,2022,1793,3201,915,767
D,臺南市,北區,元寶里,2022,1912,3907,1039,665
D,臺南市,北區,合興里,2022,1820,3225,1033,668
D,臺南市,北區,力行里,2022,1323,2253,677,525
D,臺南市,北區,重興里,2022,1036,1747,510,437
D,臺南市,北區,東興里,2022,1015,1790,436,501
D,臺南市,北區,長勝里,2022,2128,3584,680,1278
D,臺南市,北區,振興里,2022,1020,1849,545,403
D,臺南市,北區,仁愛里,2022,1247,2085,626,523
D,臺南市,北區,中樓里,2022,709,1319,358,295
D,臺南市,北區,永祥里,2022,1788,2870,577,1144
D,臺南市,北區,北門里,2022,2991,4893,1213,1606
D,臺南市,北區,大光里,2022,2512,4515,786,1580
D,臺南市,北區,大興里,2022,1493,2820,763,641
D,臺南市,北區,公園里,2022,924,1707,468,382
D,臺南市,北區,北華里,2022,1850,3865,1128,606
D,臺南市,北區,長興里,2022,1312,2501,753,456
D,臺南市,北區,小北里,2022,2186,3659,1337,707
D,臺南市,北區,正覺里,2022,1550,2937,954,521
D,臺南市,北區,成功里,2022,2205,4320,1360,710
D,臺南市,北區,華德里,2022,1852,3584,1100,589
D,臺南市,北區,福德里,2022,2473,4332,1460,797
D,臺南市,北區,成德里,2022,2190,4152,1323,707
D,臺南市,北區,和順里,2022,2555,4529,1424,911
D,臺南市,北區,立人里,2022,1344,2402,829,413
D,臺南市,北區,雙安里,2022,1181,2139,624,454
D,臺南市,北區,文成里,2022,1679,2768,1087,483
D,臺南市,北區,元美里,2022,1567,2899,972,491
D,臺南市,北區,文元里,2022,1786,3239,1110,537
D,臺南市,北區,大和里,2022,1793,3471,1180,482
D,臺南市,北區,大港里,2022,2754,5091,1636,941
D,臺南市,北區,大豐里,2022,2035,3979,1310,578
D,臺南市,北區,賢北里,2022,1912,3414,1182,611
D,臺南市,中西區,赤嵌里,2022,1979,3476,1246,605
D,臺南市,中西區,郡王里,2022,1381,2879,776,461
D,臺南市,中西區,法華里,2022,1194,2568,614,433
D,臺南市,中西區,開山里,2022,1151,2309,726,329
D,臺南市,中西區,永華里,2022,1266,2429,745,430
D,臺南市,中西區,藥王里,2022,1911,3093,1228,553
D,臺南市,中西區,光賢里,2022,1831,3370,1201,518
D,臺南市,中西區,大涼里,2022,1369,2488,809,454
D,臺南市,中西區,西湖里,2022,3174,5495,1862,1054
D,臺南市,中西區,西賢里,2022,2862,4714,1728,932
D,臺南市,中西區,城隍里,2022,1725,3492,1054,525
D,臺南市,中西區,南美里,2022,1575,2968,1009,471
D,臺南市,中西區,南門里,2022,1212,2366,588,473
D,臺南市,中西區,小西門里,2022,1587,2909,862,584
D,臺南市,中西區,五條港里,2022,1240,1884,873,297
D,臺南市,中西區,兌悅里,2022,2035,3643,1368,536
D,臺南市,中西區,淺草里,2022,1247,2349,770,383
D,臺南市,中西區,府前里,2022,1094,1818,700,337
D,臺南市,中西區,南廠里,2022,2039,3714,1314,608
D,臺南市,中西區,西和里,2022,2290,3783,1363,724
D,臺南市,安平區,文平里,2022,2673,5118,1140,998
D,臺南市,安平區,建平里,2022,2593,4978,1094,986
D,臺南市,安平區,怡平里,2022,2114,4088,865,831
D,臺南市,安平區,華平里,2022,2497,4706,1047,995
D,臺南市,安平區,平通里,2022,3425,7029,1386,1434
D,臺南市,安平區,億載里,2022,1605,2940,655,631
D,臺南市,安平區,育平里,2022,3743,7770,1402,1563
D,臺南市,安平區,國平里,2022,3816,7719,1461,1498
D,臺南市,安平區,漁光里,2022,252,407,140,97
D,臺南市,安平區,平安里,2022,1693,3149,848,622
D,臺南市,安平區,天妃里,2022,1751,3065,879,690
D,臺南市,安平區,王城里,2022,1508,2683,609,737
D,臺南市,安平區,金城里,2022,1176,1964,485,559
D,臺南市,南區,大恩里,2022,1815,3261,430,1171
D,臺南市,南區,大林里,2022,1160,2070,305,651
D,臺南市,南區,大忠里,2022,2371,4261,765,1245
D,臺南市,南區,新生里,2022,1796,3157,256,1286
D,臺南市,南區,竹溪里,2022,893,1540,281,431
D,臺南市,南區,明德里,2022,656,1371,201,313
D,臺南市,南區,大成里,2022,1013,1887,353,459
D,臺南市,南區,田寮里,2022,1729,2985,638,820
D,臺南市,南區,新興里,2022,1326,2583,542,538
D,臺南市,南區,再興里,2022,1269,2088,546,503
D,臺南市,南區,廣州里,2022,1235,2081,477,577
D,臺南市,南區,新昌里,2022,1165,2095,481,508
D,臺南市,南區,文華里,2022,1702,3063,686,704
D,臺南市,南區,文南里,2022,2581,4802,1005,1103
D,臺南市,南區,金華里,2022,2438,4658,974,983
D,臺南市,南區,國宅里,2022,1655,2780,708,666
D,臺南市,南區,鹽埕里,2022,2223,3537,847,1036
D,臺南市,南區,光明里,2022,2087,3969,842,879
D,臺南市,南區,明亮里,2022,2044,3371,940,804
D,臺南市,南區,府南里,2022,2582,4565,983,1201
D,臺南市,南區,明興里,2022,1810,3079,825,696
D,臺南市,南區,郡南里,2022,2134,3400,831,874
D,臺南市,南區,建南里,2022,3074,4845,1441,1180
D,臺南市,南區,南都里,2022,1447,2594,554,680
D,臺南市,南區,南華里,2022,1324,2329,560,522
D,臺南市,南區,開南里,2022,2813,5352,1142,1181
D,臺南市,南區,彰南里,2022,771,1415,314,328
D,臺南市,南區,鯤鯓里,2022,1037,1645,428,451
D,臺南市,南區,喜北里,2022,1219,2058,657,339
D,臺南市,南區,喜南里,2022,688,1147,426,143
D,臺南市,南區,喜東里,2022,1107,2005,551,327
D,臺南市,南區,省躬里,2022,2066,3885,865,902
D,臺南市,南區,永寧里,2022,998,1595,457,420
D,臺南市,南區,松安里,2022,1123,1684,465,527
D,臺南市,南區,佛壇里,2022,1370,2424,609,577
D,臺南市,南區,同安里,2022,1276,2050,504,575
D,臺南市,南區,興農里,2022,1411,2585,536,650
D,臺南市,東區,崇信里,2022,1815,4144,589,593
D,臺南市,東區,崇學里,2022,1512,2685,427,585
D,臺南市,東區,大學里,2022,542,964,178,208
D,臺南市,東區,成大里,2022,1018,1818,357,354
D,臺南市,東區,東門里,2022,947,1659,356,289
D,臺南市,東區,圍下里,2022,895,1661,340,309
D,臺南市,東區,中西里,2022,1515,2745,418,453
D,臺南市,東區,東安里,2022,674,1253,219,215
D,臺南市,東區,忠孝里,2022,2274,3982,598,951
D,臺南市,東區,大福里,2022,826,1521,308,255
D,臺南市,東區,大德里,2022,827,1401,288,238
D,臺南市,東區,路東里,2022,830,1487,235,322
D,臺南市,東區,大同里,2022,1500,2729,530,435
D,臺南市,東區,泉南里,2022,2308,4331,702,591
D,臺南市,東區,龍山里,2022,2298,4333,652,796
D,臺南市,東區,德光里,2022,2041,3668,616,787
D,臺南市,東區,崇德里,2022,2316,4181,648,732
D,臺南市,東區,崇善里,2022,2801,4800,851,750
D,臺南市,東區,崇成里,2022,1451,2723,395,463
D,臺南市,東區,崇文里,2022,3210,5456,922,1105
D,臺南市,東區,東智里,2022,1556,2685,535,425
D,臺南市,東區,大智里,2022,3702,6307,990,1102
D,臺南市,東區,德高里,2022,1938,3149,653,461
D,臺南市,東區,仁和里,2022,2402,4369,695,678
D,臺南市,東區,和平里,2022,2739,4873,911,726
D,臺南市,東區,虎尾里,2022,2674,4928,785,823
D,臺南市,東區,裕聖里,2022,2627,4509,688,1164
D,臺南市,東區,復興里,2022,1766,3144,634,522
D,臺南市,東區,自強里,2022,2661,5023,746,901
D,臺南市,東區,東聖里,2022,1203,2107,447,340
D,臺南市,東區,關聖里,2022,2412,4356,652,919
